"src","doi","yr","pmcid"
"PMC","10.1126/sciadv.aap9751",2018,"PMC5903899"
"PMC","10.1038/s41467-018-03861-1",2018,"PMC5904100"
"PMC","10.1038/s41598-018-24455-3",2018,"PMC5904129"
"PMC","10.3389/fninf.2018.00015",2018,"PMC5904262"
"PMC","10.3897/zookeys.735.21412",2018,"PMC5904324"
"PMC","10.3389/fpls.2018.00482",2018,"PMC5904370"
"PMC","10.1128/mBio.00575-18",2018,"PMC5904416"
"PMC","10.3389/fmicb.2018.00680",2018,"PMC5904459"
"PMC","10.1186/s12862-018-1156-7",2018,"PMC5905186"
"PMC","10.1093/gigascience/gix125",2017,"PMC5905499"
"PMC","10.1093/bioinformatics/btx788",2017,"PMC5905576"
"PMC","10.1093/bioinformatics/btx766",2017,"PMC5905617"
"PMC","10.1093/bioinformatics/btx772",2017,"PMC5905622"
"PMC","10.1093/bioinformatics/btx775",2017,"PMC5905653"
"PMC","10.1038/s41588-018-0089-9",2018,"PMC5905669"
"PMC","10.1016/j.tig.2017.12.005",2018,"PMC5905713"
"PMC","10.1126/sciadv.aao5416",2018,"PMC5906075"
"PMC","10.7554/eLife.34031",2018,"PMC5906096"
"PMC","10.1016/j.celrep.2018.03.064",2018,"PMC5906131"
"PMC","10.1038/s41467-018-04026-w",2018,"PMC5906472"
"PMC","10.1007/s40273-017-0604-3",2018,"PMC5906515"
"PMC","10.1038/s41598-018-24400-4",2018,"PMC5906580"
"PMC","10.3389/fphys.2018.00304",2018,"PMC5906585"
"PMC","10.1038/s41467-018-03904-7",2018,"PMC5906632"
"PMC","10.1038/s41467-018-03828-2",2018,"PMC5906695"
"PMC","10.1093/gigascience/giy036",2018,"PMC5906921"
"PMC","10.1186/s12859-018-2102-9",2018,"PMC5907215"
"PMC","10.1016/j.envint.2018.01.017",2018,"PMC5907299"
"PMC","10.1186/s12859-018-2144-z",2018,"PMC5907363"
"PMC","10.3389/fphys.2018.00207",2018,"PMC5907531"
"PMC","10.7717/peerj.4568",2018,"PMC5907772"
"PMC","10.1371/journal.pgen.1007311",2018,"PMC5908061"
"PMC","10.1371/journal.pgen.1007220",2018,"PMC5908067"
"PMC","10.1523/ENEURO.0356-17.2018",2018,"PMC5908071"
"PMC","10.1371/journal.pone.0195672",2018,"PMC5908181"
"PMC","10.1371/journal.pcbi.1006053",2018,"PMC5908193"
"PMC","10.1016/j.celrep.2018.03.001",2018,"PMC5908250"
"PMC","10.1371/journal.pone.0195073",2018,"PMC5908395"
"PMC","10.1098/rsif.2017.0805",2018,"PMC5908523"
"PMC","10.1038/s41467-018-03968-5",2018,"PMC5908796"
"PMC","10.1038/s41467-018-04051-9",2018,"PMC5908801"
"PMC","10.1007/s10142-017-0585-5",2018,"PMC5908820"
"PMC","10.1038/s41598-018-24614-6",2018,"PMC5908837"
"PMC","10.1038/s41598-018-23207-7",2018,"PMC5908872"
"PMC","10.1038/s41540-018-0052-5",2018,"PMC5908977"
"PMC","10.1016/j.jneumeth.2017.07.020",2018,"PMC5909037"
"PMC","10.1093/gbe/evy075",2018,"PMC5909447"
"PMC","10.1093/dnares/dsx045",2017,"PMC5909465"
"PMC","10.1371/journal.pone.0195093",2018,"PMC5909624"
"PMC","10.1093/femsle/fny069",2018,"PMC5909648"
"PMC","10.7554/eLife.33572",2018,"PMC5910022"
"PMC","10.1038/s41467-018-03790-z",2018,"PMC5910403"
"PMC","10.1038/s41598-018-24515-8",2018,"PMC5910406"
"PMC","10.1007/s10270-016-0566-5",2018,"PMC5910480"
"PMC","10.1186/s13062-018-0208-7",2018,"PMC5910613"
"PMC","10.1073/pnas.1714376115",2018,"PMC5910815"
"PMC","10.1073/pnas.1715737115",2018,"PMC5910819"
"PMC","10.1073/pnas.1717900115",2018,"PMC5910834"
"PMC","10.1038/gim.2017.246",2018,"PMC5912505"
"PMC","10.1038/s41598-018-24865-3",2018,"PMC5913262"
"PMC","10.1038/s41467-018-03977-4",2018,"PMC5913336"
"PMC","10.1093/ije/dyy012",2018,"PMC5913606"
"PMC","10.1093/ije/dyx251",2018,"PMC5913624"
"PMC","10.1093/ije/dyx224",2017,"PMC5913627"
"PMC","10.1093/molbev/msy041",2018,"PMC5913675"
"PMC","10.1093/molbev/msx336",2018,"PMC5913682"
"PMC","10.3389/fpls.2018.00448",2018,"PMC5913710"
"PMC","10.1523/ENEURO.0301-17.2018",2018,"PMC5913731"
"PMC","10.1128/IAI.00938-17",2018,"PMC5913862"
"PMC","10.1128/AAC.01533-17",2018,"PMC5913926"
"PMC","10.1093/pcp/pcx191",2017,"PMC5914358"
"PMC","10.1093/pcp/pcx195",2017,"PMC5914401"
"PMC","10.1080/19490976.2017.1361093",2017,"PMC5914913"
"PMC","10.7554/eLife.34958",2018,"PMC5915184"
"PMC","10.1038/s41598-018-24683-7",2018,"PMC5915415"
"PMC","10.1038/s41467-018-04100-3",2018,"PMC5915440"
"PMC","10.1038/s41467-018-03911-8",2018,"PMC5915445"
"PMC","10.1038/s41598-018-24753-w",2018,"PMC5915526"
"PMC","10.3389/fmicb.2018.00651",2018,"PMC5915629"
"PMC","10.1128/mBio.02303-17",2018,"PMC5915730"
"PMC","10.1128/mBio.00573-18",2018,"PMC5915733"
"PMC","10.1002/ece3.3785",2018,"PMC5916302"
"PMC","10.1038/s41598-018-24677-5",2018,"PMC5916881"
"PMC","10.1038/s41598-018-24457-1",2018,"PMC5916945"
"PMC","10.3389/fncel.2018.00106",2018,"PMC5917008"
"PMC","10.3389/fphys.2018.00331",2018,"PMC5917293"
"PMC","10.1371/journal.pcbi.1006067",2018,"PMC5918245"
"PMC","10.1186/s12920-018-0349-7",2018,"PMC5918431"
"PMC","10.1038/mi.2017.84",2018,"PMC5918466"
"PMC","10.1111/mec.14477",2018,"PMC5918592"
"PMC","10.1371/journal.pone.0195598",2018,"PMC5918795"
"PMC","10.1371/journal.pone.0195481",2018,"PMC5918799"
"PMC","10.1186/s12885-018-4346-1",2018,"PMC5918903"
"PMC","10.1371/journal.pone.0195737",2018,"PMC5919007"
"PMC","10.1371/journal.pone.0196038",2018,"PMC5919381"
"PMC","10.1371/journal.pone.0196334",2018,"PMC5919401"
"PMC","10.1371/journal.pcbi.1006101",2018,"PMC5919687"
"PMC","10.1371/journal.pcbi.1006103",2018,"PMC5919694"
"PMC","10.1534/g3.117.300331",2018,"PMC5919723"
"PMC","10.1534/g3.117.300139",2018,"PMC5919738"
"PMC","10.1534/g3.117.300438",2018,"PMC5919740"
"PMC","10.1534/g3.117.300199",2018,"PMC5919744"
"PMC","10.1534/g3.117.300192",2018,"PMC5919751"
"PMC","10.1534/g3.117.300432",2018,"PMC5919753"
"PMC","10.1534/g3.117.300235",2018,"PMC5919754"
"PMC","10.7554/eLife.33670",2018,"PMC5919759"
"PMC","10.1016/j.neuron.2018.03.010",2018,"PMC5919779"
"PMC","10.1038/s41467-018-03774-z",2018,"PMC5919935"
"PMC","10.1038/s41467-018-03711-0",2018,"PMC5919963"
"PMC","10.1038/s41598-018-24475-z",2018,"PMC5919964"
"PMC","10.1038/s41598-018-25081-9",2018,"PMC5919978"
"PMC","10.1038/s41598-018-24937-4",2018,"PMC5920056"
"PMC","10.1038/s41598-018-25005-7",2018,"PMC5920067"
"PMC","10.1038/s41598-018-24648-w",2018,"PMC5920074"
"PMC","10.1128/genomeA.00216-18",2018,"PMC5920166"
"PMC","10.1128/genomeA.00321-18",2018,"PMC5920178"
"PMC","10.1128/genomeA.00294-18",2018,"PMC5920189"
"PMC","10.1093/jxb/ery101",2018,"PMC5920291"
"PMC","10.1093/sysbio/syx082",2017,"PMC5920349"
"PMC","10.1186/s12859-018-2152-z",2018,"PMC5921294"
"PMC","10.1186/s12862-018-1173-6",2018,"PMC5921550"
"PMC","10.1186/s12859-018-2160-z",2018,"PMC5921565"
"PMC","10.1186/s12864-018-4695-9",2018,"PMC5921756"
"PMC","10.1186/s12885-018-4298-5",2018,"PMC5921972"
"PMC","10.3389/fpsyg.2018.00573",2018,"PMC5921996"
"PMC","10.1186/s13059-018-1428-y",2018,"PMC5922312"
"PMC","10.1186/s13073-018-0539-0",2018,"PMC5922316"
"PMC","10.18632/oncotarget.24867",2018,"PMC5922371"
"PMC","10.18632/oncotarget.25019",2018,"PMC5922396"
"PMC","10.1371/journal.pone.0195878",2018,"PMC5922523"
"PMC","10.1371/journal.pone.0196615",2018,"PMC5922545"
"PMC","10.1371/journal.pntd.0006406",2018,"PMC5922621"
"PMC","10.7554/eLife.32035",2018,"PMC5922976"
"PMC","10.1186/s12864-018-4694-x",2018,"PMC5923013"
"PMC","10.1038/s41467-018-03402-w",2018,"PMC5923247"
"PMC","10.1038/s41467-018-04132-9",2018,"PMC5923290"
"PMC","10.1038/s41598-018-24249-7",2018,"PMC5923291"
"PMC","10.3390/v10040188",2018,"PMC5923482"
"PMC","10.3390/genes9040199",2018,"PMC5924541"
"PMC","10.1073/pnas.1721381115",2018,"PMC5924919"
"PMC","10.1155/2018/7148427",2018,"PMC5925003"
"PMC","10.1093/database/bay040",2018,"PMC5925428"
"PMC","10.1093/bioinformatics/btx657",2017,"PMC5925766"
"PMC","10.1093/bioinformatics/btx787",2017,"PMC5925767"
"PMC","10.1093/bioinformatics/btx757",2017,"PMC5925771"
"PMC","10.1093/bioinformatics/btx815",2017,"PMC5925775"
"PMC","10.1093/bioinformatics/btx781",2017,"PMC5925776"
"PMC","10.3389/fnins.2018.00256",2018,"PMC5925965"
"PMC","10.1186/s13059-018-1430-4",2018,"PMC5926533"
"PMC","10.1038/s41556-018-0087-2",2018,"PMC5926820"
"PMC","10.1080/21541264.2018.1429837",2018,"PMC5927645"
"PMC","10.7554/eLife.34560",2018,"PMC5927772"
"PMC","10.1038/s41467-018-04136-5",2018,"PMC5928047"
"PMC","10.1038/s41598-018-25146-9",2018,"PMC5928048"
"PMC","10.1038/s41598-018-24851-9",2018,"PMC5928077"
"PMC","10.1038/s41467-018-04129-4",2018,"PMC5928087"
"PMC","10.1038/s41467-018-04041-x",2018,"PMC5928099"
"PMC","10.1038/s41467-018-04061-7",2018,"PMC5928108"
"PMC","10.1038/s41467-018-04144-5",2018,"PMC5928119"
"PMC","10.1038/s41467-018-04130-x",2018,"PMC5928121"
"PMC","10.1038/s41598-018-24619-1",2018,"PMC5928223"
"PMC","10.3389/fgene.2018.00147",2018,"PMC5928233"
"PMC","10.3389/fgene.2018.00115",2018,"PMC5928254"
"PMC","10.1093/femsle/fny082",2018,"PMC5928460"
"PMC","10.4269/ajtmh.17-0441",2018,"PMC5929190"
"PMC","10.3233/BLC-180167",2018,"PMC5929350"
"PMC","10.18632/oncotarget.24805",2018,"PMC5929420"
"PMC","10.1371/journal.pcbi.1006116",2018,"PMC5929577"
"PMC","10.7554/eLife.34410",2018,"PMC5929908"
"PMC","10.2196/medinform.8805",2018,"PMC5930176"
"PMC","10.1126/sciadv.aaq0148",2018,"PMC5930398"
"PMC","10.2807/1560-7917.ES.2018.23.17.18-00165",2018,"PMC5930726"
"PMC","10.1186/s12936-018-2325-2",2018,"PMC5930738"
"PMC","10.1186/s13071-018-2858-9",2018,"PMC5930759"
"PMC","10.1186/s12915-018-0516-5",2018,"PMC5930764"
"PMC","10.1038/s41416-018-0022-0",2018,"PMC5931087"
"PMC","10.1038/s41416-018-0030-0",2018,"PMC5931099"
"PMC","10.2147/OTT.S151751",2018,"PMC5931235"
"PMC","10.1371/journal.ppat.1006996",2018,"PMC5931475"
"PMC","10.1038/s41467-018-04052-8",2018,"PMC5931590"
"PMC","10.1371/journal.pone.0196521",2018,"PMC5931639"
"PMC","10.1371/journal.pcbi.1006091",2018,"PMC5931693"
"PMC","10.1126/sciadv.aap9661",2018,"PMC5931749"
"PMC","10.1126/sciadv.aar6849",2018,"PMC5931762"
"PMC","10.7554/eLife.29793",2018,"PMC5931797"
"PMC","10.1038/s41396-017-0043-3",2018,"PMC5931967"
"PMC","10.1038/s41467-018-04104-z",2018,"PMC5931971"
"PMC","10.1038/s41598-018-25207-z",2018,"PMC5931995"
"PMC","10.1038/s41598-018-25021-7",2018,"PMC5932027"
"PMC","10.3389/fmicb.2018.00654",2018,"PMC5932188"
"PMC","10.2196/medinform.9629",2018,"PMC5932333"
"PMC","10.1128/mSphere.00571-17",2018,"PMC5932375"
"PMC","10.1093/femsyr/foy039",2018,"PMC5932555"
"PMC","10.3389/fphar.2018.00419",2018,"PMC5932639"
"PMC","10.1080/20013078.2018.1461450",2018,"PMC5933288"
"PMC","10.3791/57209",2018,"PMC5933372"
"PMC","10.1371/journal.pone.0195271",2018,"PMC5933701"
"PMC","10.1371/journal.pone.0196707",2018,"PMC5933775"
"PMC","10.1371/journal.pone.0195860",2018,"PMC5933776"
"PMC","10.1371/journal.pcbi.1006090",2018,"PMC5933800"
"PMC","10.1371/journal.pntd.0006408",2018,"PMC5933809"
"PMC","10.1371/journal.pgen.1007306",2018,"PMC5933817"
"PMC","10.1038/s41588-018-0105-0",2018,"PMC5934307"
"PMC","10.1038/s41588-018-0090-3",2018,"PMC5934326"
"PMC","10.1038/s41588-018-0108-x",2018,"PMC5934350"
"PMC","10.1038/s41598-018-25260-8",2018,"PMC5934390"
"PMC","10.1007/s10519-018-9893-3",2018,"PMC5934462"
"PMC","10.3389/fmicb.2018.00809",2018,"PMC5934496"
"PMC","10.1093/nar/gky065",2018,"PMC5934626"
"PMC","10.1093/nar/gky027",2018,"PMC5934673"
"PMC","10.3389/fpsyg.2018.00576",2018,"PMC5934942"
"PMC","10.1371/journal.pone.0191745",2018,"PMC5935395"
"PMC","10.1371/journal.pone.0190831",2018,"PMC5935396"
"PMC","10.1016/j.celrep.2018.03.093",2018,"PMC5935461"
"PMC","10.7554/eLife.32569",2018,"PMC5935483"
"PMC","10.7554/eLife.33321",2018,"PMC5935486"
"PMC","10.1038/s41467-018-04241-5",2018,"PMC5935699"
"PMC","10.1038/s41598-018-25338-3",2018,"PMC5935716"
"PMC","10.1016/j.conctc.2016.03.001",2016,"PMC5935844"
"PMC","10.1186/s40168-018-0463-y",2018,"PMC5935925"
"PMC","10.1186/s12859-018-2149-7",2018,"PMC5936001"
"PMC","10.1186/s12870-018-1288-3",2018,"PMC5936019"
"PMC","10.1038/s41594-018-0056-2",2018,"PMC5936480"
"PMC","10.3389/fnmol.2018.00142",2018,"PMC5936767"
"PMC","10.1098/rsos.172434",2018,"PMC5936952"
"PMC","10.3389/fgene.2018.00152",2018,"PMC5936980"
"PMC","10.1534/genetics.117.300673",2018,"PMC5937180"
"PMC","10.1534/genetics.118.300790",2018,"PMC5937181"
"PMC","10.1038/nature25448",2018,"PMC5937258"
"PMC","10.1038/s41556-018-0086-3",2018,"PMC5937285"
"PMC","10.7717/peerj.4750",2018,"PMC5937476"
"PMC","10.1371/journal.pone.0196359",2018,"PMC5937739"
"PMC","10.1371/journal.pone.0196551",2018,"PMC5937769"
"PMC","10.1371/journal.pone.0196549",2018,"PMC5937778"
"PMC","10.1186/s40168-018-0460-1",2018,"PMC5937802"
"PMC","10.1038/s41439-018-0005-y",2018,"PMC5938052"
"PMC","10.1292/jvms.17-0448",2018,"PMC5938196"
"PMC","10.3389/fpls.2018.00572",2018,"PMC5938395"
"PMC","10.3389/fnins.2018.00261",2018,"PMC5938406"
"PMC","10.3389/fnins.2018.00262",2018,"PMC5938416"
"PMC","10.1002/ece3.3977",2018,"PMC5938447"
"PMC","10.1002/ece3.4018",2018,"PMC5938466"
"PMC","10.2196/mhealth.9718",2018,"PMC5938571"
"PMC","10.15252/emmm.201708515",2018,"PMC5938616"
"PMC","10.1073/pnas.1717308115",2018,"PMC5939072"
"PMC","10.1073/pnas.1721628115",2018,"PMC5939095"
"PMC","10.1093/cercor/bhw361",2016,"PMC5939223"
"PMC","10.1093/bioinformatics/btx104",2017,"PMC5939227"
"PMC","10.1093/bioinformatics/btv680",2015,"PMC5939970"
"PMC","10.1093/bioinformatics/btv681",2015,"PMC5939971"
"PMC","10.18632/aging.101413",2018,"PMC5940106"
"PMC","",2018,"PMC5940109"
"PMC","10.1534/g3.118.200204",2018,"PMC5940134"
"PMC","10.1534/g3.117.300394",2018,"PMC5940141"
"PMC","10.1534/g3.118.200174",2018,"PMC5940145"
"PMC","10.1534/g3.118.200087",2018,"PMC5940156"
"PMC","10.1534/g3.118.200154",2018,"PMC5940159"
"PMC","10.1534/g3.117.300512",2018,"PMC5940166"
"PMC","10.1371/journal.pgen.1007333",2018,"PMC5940178"
"PMC","10.1371/journal.pone.0196865",2018,"PMC5940181"
"PMC","10.1371/journal.pone.0197187",2018,"PMC5940222"
"PMC","10.1371/journal.pntd.0006437",2018,"PMC5940239"
"PMC","10.1371/journal.pcbi.1006106",2018,"PMC5940243"
"PMC","10.1084/jem.20171761",2018,"PMC5940265"
"PMC","10.1083/jcb.201711006",2018,"PMC5940311"
"PMC","10.1038/s41551-017-0084",2018,"PMC5940348"
"PMC","10.7554/eLife.36764",2018,"PMC5940359"
"PMC","10.18632/oncotarget.24898",2018,"PMC5940403"
"PMC","10.1038/s41598-018-25669-1",2018,"PMC5940669"
"PMC","10.1038/s41598-018-24783-4",2018,"PMC5940671"
"PMC","10.1038/s41598-018-25272-4",2018,"PMC5940677"
"PMC","10.1038/s41598-018-25305-y",2018,"PMC5940685"
"PMC","10.1038/s41598-018-25071-x",2018,"PMC5940699"
"PMC","10.1038/s41467-018-04086-y",2018,"PMC5940788"
"PMC","10.1038/s41467-018-04219-3",2018,"PMC5940794"
"PMC","10.1038/s41467-018-04128-5",2018,"PMC5940840"
"PMC","10.1128/mSystems.00213-17",2018,"PMC5940968"
"PMC","10.1128/mBio.02109-17",2018,"PMC5941070"
"PMC","10.2196/resprot.9116",2018,"PMC5941095"
"PMC","10.1186/s12864-018-4711-0",2018,"PMC5941490"
"PMC","10.1186/s12864-018-4718-6",2018,"PMC5941560"
"PMC","10.1186/s12881-018-0585-x",2018,"PMC5941635"
"PMC","10.1186/s12864-018-4670-5",2018,"PMC5941680"
"PMC","10.1186/s12942-018-0130-3",2018,"PMC5941789"
"PMC","10.1155/2018/7203469",2018,"PMC5941816"
"PMC","10.1093/bioinformatics/btw599",2016,"PMC5942361"
"PMC","10.1136/bmjoq-2017-000213",2018,"PMC5942444"
"PMC","10.1038/nbt.4124",2018,"PMC5942543"
"PMC","10.1097/MD.0000000000009520",2018,"PMC5943115"
"PMC","10.1038/s41598-018-25454-0",2018,"PMC5943247"
"PMC","10.1038/s41598-018-25434-4",2018,"PMC5943259"
"PMC","10.1038/s41398-018-0107-9",2018,"PMC5943399"
"PMC","10.3897/BDJ.6.e23635",2018,"PMC5943443"
"PMC","10.1038/s41598-018-25368-x",2018,"PMC5943448"
"PMC","10.1002/cam4.1445",2018,"PMC5943470"
"PMC","10.3389/fimmu.2018.00872",2018,"PMC5943503"
"PMC","10.3389/fmicb.2018.00869",2018,"PMC5943556"
"PMC","10.1038/s41598-018-25560-z",2018,"PMC5943579"
"PMC","10.1038/s41416-018-0064-3",2018,"PMC5943584"
"PMC","10.3389/fpls.2018.00604",2018,"PMC5943715"
"PMC","10.1186/s40793-018-0316-0",2018,"PMC5944007"
"PMC","10.1186/s12859-018-2166-6",2018,"PMC5944013"
"PMC","10.1186/s12942-018-0132-1",2018,"PMC5944062"
"PMC","10.1186/s40168-018-0469-5",2018,"PMC5944116"
"PMC","10.3389/fpls.2018.00524",2018,"PMC5944264"
"PMC","10.7717/peerj.4694",2018,"PMC5944432"
"PMC","10.1289/EHP1937",2017,"PMC5944832"
"PMC","10.1371/journal.pgen.1007162",2018,"PMC5944917"
"PMC","10.1371/journal.ppat.1006997",2018,"PMC5944922"
"PMC","10.1371/journal.pone.0197177",2018,"PMC5944989"
"PMC","10.1371/journal.pone.0197325",2018,"PMC5945010"
"PMC","10.1371/journal.pone.0196225",2018,"PMC5945019"
"PMC","10.1371/journal.pone.0196743",2018,"PMC5945034"
"PMC","10.1371/journal.pntd.0006429",2018,"PMC5945055"
"PMC","10.1371/journal.pcbi.1006096",2018,"PMC5945057"
"PMC","10.18632/oncotarget.24749",2018,"PMC5945542"
"PMC","10.1038/s41467-018-03917-2",2018,"PMC5945626"
"PMC","10.1038/s41598-018-25826-6",2018,"PMC5945678"
"PMC","10.1038/s41598-018-25867-x",2018,"PMC5945717"
"PMC","10.3389/fnhum.2018.00166",2018,"PMC5945868"
"PMC","10.3389/fmicb.2018.00793",2018,"PMC5945888"
"PMC","10.3389/fmicb.2018.00859",2018,"PMC5945926"
"PMC","10.3389/fmicb.2018.00840",2018,"PMC5945997"
"PMC","10.3389/fbioe.2018.00053",2018,"PMC5946008"
"PMC","10.1111/acel.12742",2018,"PMC5946061"
"PMC","10.1186/s12864-018-4738-2",2018,"PMC5946446"
"PMC","10.1186/s12864-018-4752-4",2018,"PMC5946493"
"PMC","10.1186/s12885-018-4483-6",2018,"PMC5946496"
"PMC","10.5441/002/edbt.2018.33",2018,"PMC5946695"
"PMC","10.1364/BOE.9.002418",2018,"PMC5946799"
"PMC","10.1093/bioinformatics/btx753",2017,"PMC5946877"
"PMC","10.1093/bioinformatics/btx839",2017,"PMC5946899"
"PMC","10.1016/j.micinf.2017.12.011",2018,"PMC5946903"
"PMC","10.1093/bioinformatics/btx077",2017,"PMC5946943"
"PMC","10.1093/bioinformatics/bty003",2018,"PMC5946947"
"PMC","10.1002/eap.1667",2018,"PMC5947168"
"PMC","10.1002/mrm.27040",2018,"PMC5947218"
"PMC","10.1111/mec.14546",2018,"PMC5947300"
"PMC","10.1002/jcc.25173",2018,"PMC5947575"
"PMC","10.1107/S2059798318003455",2018,"PMC5947758"
"PMC","10.1107/S2059798317017235",2018,"PMC5947772"
"PMC","10.1111/desc.12579",2018,"PMC5947821"
"PMC","10.1371/journal.pone.0196836",2018,"PMC5947894"
"PMC","10.7554/eLife.34423",2018,"PMC5947988"
"PMC","10.1038/s41591-018-0008-8",2018,"PMC5948148"
"PMC","10.1007/s10096-018-3220-z",2018,"PMC5948305"
"PMC","10.3390/s18041277",2018,"PMC5948651"
"PMC","10.1186/s12863-018-0620-0",2018,"PMC5948690"
"PMC","10.1186/s40168-018-0477-5",2018,"PMC5948730"
"PMC","10.3390/s18041096",2018,"PMC5948747"
"PMC","10.3390/s18041181",2018,"PMC5948833"
"PMC","10.1186/s13023-018-0820-8",2018,"PMC5948846"
"PMC","10.3390/s18041097",2018,"PMC5948910"
"PMC","10.1073/pnas.1801247115",2018,"PMC5949002"
"PMC","10.15252/msb.20188190",2018,"PMC5949888"
"PMC","10.1038/nature25784",2018,"PMC5951268"
"PMC","10.7554/eLife.31835",2018,"PMC5951681"
"PMC","10.1038/s41467-018-04286-6",2018,"PMC5951821"
"PMC","10.1038/s41467-018-04322-5",2018,"PMC5951831"
"PMC","10.1038/s41467-018-04397-0",2018,"PMC5951832"
"PMC","10.1038/s41467-018-04215-7",2018,"PMC5951918"
"PMC","10.1038/s41467-018-04276-8",2018,"PMC5951946"
"PMC","10.3389/fphar.2018.00454",2018,"PMC5952181"
"PMC","10.3389/fphys.2018.00489",2018,"PMC5952186"
"PMC","10.1186/s12859-018-2169-3",2018,"PMC5952580"
"PMC","10.1186/s12902-018-0257-z",2018,"PMC5952643"
"PMC","10.1186/s13104-018-3418-2",2018,"PMC5952827"
"PMC","10.1186/s12974-018-1166-9",2018,"PMC5952841"
"PMC","10.1186/s41065-018-0060-x",2018,"PMC5952850"
"PMC","10.1093/bib/bbw130",2016,"PMC5952920"
"PMC","10.1093/gbe/evy054",2018,"PMC5952967"
"PMC","10.4269/ajtmh.17-0762",2018,"PMC5953373"
"PMC","10.1371/journal.ppat.1006999",2018,"PMC5953475"
"PMC","10.1371/journal.pone.0197442",2018,"PMC5953476"
"PMC","10.1371/journal.pcbi.1006135",2018,"PMC5953501"
"PMC","10.7554/eLife.34292",2018,"PMC5953543"
"PMC","10.1038/nn.4644",2018,"PMC5953764"
"PMC","10.1186/s12284-018-0224-3",2018,"PMC5953909"
"PMC","10.1038/s41598-018-25578-3",2018,"PMC5953923"
"PMC","10.1007/s10816-017-9344-0",2018,"PMC5953974"
"PMC","10.1038/s41467-018-03781-0",2018,"PMC5954019"
"PMC","10.3389/fimmu.2018.01040",2018,"PMC5954023"
"PMC","10.1038/s41467-018-04011-3",2018,"PMC5954055"
"PMC","10.1038/s41467-018-04262-0",2018,"PMC5954061"
"PMC","10.1038/s41467-018-04295-5",2018,"PMC5954139"
"PMC","10.1038/s41598-018-25922-7",2018,"PMC5954143"
"PMC","10.1186/s12864-018-4459-6",2018,"PMC5954283"
"PMC","10.1186/s12864-018-4465-8",2018,"PMC5954285"
"PMC","10.1186/s12864-018-4455-x",2018,"PMC5954287"
"PMC","10.3389/fpls.2018.00537",2018,"PMC5954354"
"PMC","10.3389/fpls.2018.00574",2018,"PMC5954804"
"PMC","10.1038/nature24454",2018,"PMC5954984"
"PMC","10.18632/oncotarget.25299",2018,"PMC5955399"
"PMC","10.1371/journal.pcbi.1006153",2018,"PMC5955581"
"PMC","10.1371/journal.pgen.1007367",2018,"PMC5955596"
"PMC","10.1038/s41467-018-04332-3",2018,"PMC5955905"
"PMC","10.1038/s41598-018-25925-4",2018,"PMC5956029"
"PMC","10.1038/s41467-018-04124-9",2018,"PMC5956079"
"PMC","10.1093/comjnl/bxx108",2017,"PMC5956352"
"PMC","10.1177/0748730418768116",2018,"PMC5956570"
"PMC","10.1016/j.dadm.2018.02.003",2018,"PMC5956934"
"PMC","10.1186/s12881-018-0591-z",2018,"PMC5956957"
"PMC","10.1016/j.vetimm.2018.03.004",2018,"PMC5956992"
"PMC","10.1038/ng.3659",2018,"PMC5957269"
"PMC","10.1016/j.celrep.2018.04.024",2018,"PMC5957504"
"PMC","10.1016/j.cell.2018.03.022",2019,"PMC5957518"
"PMC","10.1016/j.jacc.2018.03.462",2018,"PMC5957753"
"PMC","10.1038/s41467-018-04379-2",2018,"PMC5958057"
"PMC","10.1038/s41598-018-25963-y",2018,"PMC5958073"
"PMC","10.1128/genomeA.00392-18",2018,"PMC5958246"
"PMC","10.1128/genomeA.00438-18",2018,"PMC5958267"
"PMC","10.1038/nmeth.4495",2018,"PMC5958624"
"PMC","10.7554/eLife.31922",2018,"PMC5959718"
"PMC","10.1007/s10278-018-0073-z",2018,"PMC5959831"
"PMC","10.1007/s10278-018-0082-y",2018,"PMC5959835"
"PMC","10.1038/s41467-018-04329-y",2018,"PMC5959866"
"PMC","10.1038/s41598-018-26050-y",2018,"PMC5959911"
"PMC","10.1038/s41598-018-26289-5",2018,"PMC5959939"
"PMC","10.1038/s41598-018-26063-7",2018,"PMC5959945"
"PMC","10.1007/s10545-017-0080-0",2018,"PMC5959951"
"PMC","10.1186/s12993-018-0143-x",2018,"PMC5960089"
"PMC","10.1186/s40168-018-0458-8",2018,"PMC5960144"
"PMC","10.1186/s12864-018-4768-9",2018,"PMC5960215"
"PMC","10.1073/pnas.1719976115",2018,"PMC5960297"
"PMC","10.3389/fncel.2018.00128",2018,"PMC5960692"
"PMC","10.3389/fmicb.2018.00939",2018,"PMC5960716"
"PMC","10.1093/hmg/ddy121",2018,"PMC5961159"
"PMC","10.1093/nar/gky282",2018,"PMC5961209"
"PMC","10.1093/gbe/evy088",2018,"PMC5961346"
"PMC","10.1093/nar/gky152",2018,"PMC5961354"
"PMC","10.1016/j.jalz.2017.11.013",2018,"PMC5961720"
"PMC","",2018,"PMC5961781"
"PMC","",2018,"PMC5961782"
"PMC","",2018,"PMC5961788"
"PMC","",2018,"PMC5961792"
"PMC","",2018,"PMC5961805"
"PMC","",2018,"PMC5961814"
"PMC","",2018,"PMC5961817"
"PMC","",2018,"PMC5961822"
"PMC","",2018,"PMC5961824"
"PMC","",2018,"PMC5961827"
"PMC","",2018,"PMC5961829"
